id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,eq_mag_ml,eq_mag_mfa,eq_mag_unk,intensity,country,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
9092,,2010,5,9,5.0,59.0,41.6,38.0,7.2,7.2,7.3,6.6,,,,,INDONESIA,,INDONESIA:  N. SUMATRA: SIMEULUE ISLAND,3.748,96.018,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9840,,2011,9,5,17.0,55.0,11.2,91.0,6.7,6.7,,6.6,,,,,INDONESIA,,INDONESIA:  SUMATRA,2.965,97.893,60,10.0,1.0,,,,,,1.0,,,,2.0,10.0,1.0,,,,,,1.0,,,,2.0
9879,Tsu,2012,4,11,8.0,38.0,36.7,20.0,8.6,8.6,8.5,7.4,,,,,INDONESIA,,INDONESIA:  N SUMATRA:  OFF WEST COAST,2.327,93.063,60,10.0,1.0,,,12.0,1.0,,1.0,,,,2.0,10.0,1.0,,,12.0,1.0,,1.0,,,,2.0
9909,,2012,6,4,11.0,18.0,13.4,50.0,5.8,5.8,5.2,5.9,,,,,INDONESIA,,INDONESIA:  JAVA,-7.692,106.371,60,,,,,2.0,1.0,,1.0,,,23.0,1.0,,,,,2.0,1.0,,1.0,,,23.0,1.0
9951,,2012,7,25,0.0,27.0,45.2,22.0,6.5,6.5,6.5,5.9,,,,,INDONESIA,,INDONESIA: BANDA ACEH,2.707,96.045,60,1.0,1.0,,,,,,1.0,,,20.0,1.0,1.0,1.0,,,,,,1.0,,,20.0,1.0
9957,,2013,1,21,22.0,22.0,52.7,12.0,6.1,6.1,6.0,5.8,,,,,INDONESIA,,INDONESIA:  SUMATERA:  N,4.927,95.907,60,1.0,1.0,,,15.0,1.0,,1.0,,,71.0,2.0,1.0,1.0,,,15.0,1.0,,1.0,,,71.0,2.0
10038,,2013,7,8,2.0,13.0,40.6,60.0,5.7,5.7,,5.5,,,,,INDONESIA,,INDONESIA:  JAVA,-8.803,113.002,60,,,,,1.0,1.0,,1.0,124.0,3.0,,,,,,,1.0,1.0,,1.0,124.0,3.0,,
10050,,2013,10,22,5.0,40.0,1.0,10.0,5.5,5.5,,,,,,5.0,INDONESIA,,INDONESIA:  BANDA ACEH,5.103,95.971,60,1.0,1.0,,,2.0,1.0,,1.0,,,160.0,3.0,1.0,1.0,,,2.0,1.0,,1.0,,,160.0,3.0
10070,,2014,1,25,5.0,14.0,51.0,66.0,6.1,6.1,,,,,,5.0,INDONESIA,,INDONESIA:  JAVA:  BANYUMAS,-7.986,109.265,60,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,2.0
10149,,2015,7,27,21.0,42.0,11.0,48.0,7.0,7.0,,,,,,5.0,INDONESIA,,INDONESIA:  PAPUA,-2.629,138.528,170,1.0,1.0,,,,,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,6.0,1.0
10171,,2016,1,16,23.0,22.0,4.0,4.0,5.6,5.6,,,,,,3.0,INDONESIA,,"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND",-3.873,127.229,170,1.0,1.0,,,22.0,1.0,,1.0,,,230.0,3.0,1.0,1.0,,,22.0,1.0,,1.0,,,230.0,3.0
10185,,2016,6,7,19.0,15.0,33.0,31.0,6.3,6.3,,,,,,4.0,INDONESIA,,INDONESIA:  MALUKU:  TERNATE ISLAND,1.279,126.371,170,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
10319,,2017,10,31,11.0,50.0,48.0,6.0,6.1,6.1,,,,,,,INDONESIA,,INDONESIA:  MALUKU:  AMBON,-3.745,127.752,170,1.0,1.0,,,,,,1.0,,,14.0,1.0,1.0,1.0,,,,,,1.0,,,14.0,1.0
10348,,2018,7,21,7.0,58.0,15.0,10.0,5.2,5.2,,,,,,,INDONESIA,,INDONESIA: SUMATRA: SOLOK,-0.965,100.771,60,1.0,1.0,,,2.0,1.0,,1.0,2.0,1.0,10.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,2.0,1.0,10.0,1.0
10371,,2018,10,10,18.0,44.0,55.0,9.0,6.0,6.0,,,,,,5.0,INDONESIA,,"INDONESIA:  MADURA ISLAND, JAVA",-7.456,114.453,60,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0
5825,,2004,10,1,8.0,1.0,1.3,87.0,5.6,5.6,,5.1,,,,,NICARAGUA,,"NICARAGUA:  CHINANDEGA, LEON",11.989,-86.52,100,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10086,,2014,4,14,5.0,7.0,12.0,10.0,5.2,5.2,,,,,,,NICARAGUA,,"NICARAGUA:  MANAGUA, CIUDAD SANDINO",12.151,-86.281,100,,,,,,1.0,,1.0,7.0,1.0,,,,,,,,1.0,,1.0,7.0,1.0,,
8169,,2008,8,11,7.0,19.0,26.4,13.0,5.2,5.2,4.5,5.1,,,,,VENEZUELA,,VENEZUELA:  CARIACO-CUMANA,10.514,-64.171,160,,,,,,,,1.0,,,50.0,1.0,,,,,,,,1.0,,,50.0,1.0
8387,,2009,9,12,20.0,6.0,24.6,10.0,6.3,6.3,6.4,6.3,,,,,VENEZUELA,,VENEZUELA:  CARABOBO,10.705,-67.92,160,,,,,18.0,1.0,,1.0,,,17.0,1.0,,,,,18.0,1.0,,1.0,,,17.0,1.0
8592,,2009,11,27,8.0,15.0,53.3,7.0,5.4,5.4,5.0,5.4,,,,,VENEZUELA,,VENEZUELA:  SIQUISIQUE,10.434,-69.715,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8993,,2010,1,15,18.0,0.0,46.7,8.0,5.5,5.5,5.2,5.4,,,,,VENEZUELA,,VENEZUELA:  CARIACO,10.454,-63.475,160,,,,,11.0,1.0,,1.0,,,3.0,1.0,,,,,11.0,1.0,,1.0,,,3.0,1.0
10161,,2015,11,7,6.0,58.0,30.0,14.0,5.3,5.3,,,,,,,VENEZUELA,,VENEZUELA:  MERIDA,8.477,-71.365,160,1.0,1.0,,,,,,1.0,33.0,1.0,83.0,2.0,1.0,1.0,,,,,,1.0,33.0,1.0,83.0,2.0
10345,,2015,11,22,20.0,38.0,5.0,5.0,5.1,5.1,,,,,,4.0,VENEZUELA,,VENEZUELA:  MERIDA,8.48,-71.42,160,1.0,1.0,,,3.0,1.0,,1.0,,,6.0,1.0,1.0,1.0,,,3.0,1.0,,1.0,,,6.0,1.0
5712,,2003,8,4,4.0,37.0,20.1,10.0,7.6,7.6,7.5,6.2,,,,,ANTARCTICA,,SCOTIA SEA:  SOUTH ORKNEY ISLANDS: LAURIE IS,-60.532,-43.411,20,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5584,,2000,11,25,18.0,9.0,11.4,50.0,6.8,6.8,,5.8,,,,,AZERBAIJAN,,AZERBAIJAN:  BAKU,40.245,49.946,40,31.0,1.0,,,430.0,3.0,,1.0,,,,,31.0,1.0,,,430.0,3.0,,1.0,,,,
10346,,2018,6,5,18.0,40.0,30.0,24.0,5.3,5.3,,,,,,,AZERBAIJAN,,AZERBAIJAN: SHAKI-ZAQATALA,41.526,46.785,40,1.0,1.0,,,31.0,1.0,,1.0,,,,1.0,1.0,1.0,,,31.0,1.0,,1.0,,,,1.0
5613,,2001,12,19,7.0,54.0,7.9,10.0,4.5,,,4.5,,,,6.0,BANGLADESH,,BANGLADESH:  DHAKA,23.632,90.376,60,,,,,100.0,2.0,,1.0,,,,2.0,,,,,100.0,2.0,,1.0,,,,2.0
5638,,2002,6,20,5.0,40.0,43.3,40.0,4.5,,,4.5,,,,,BANGLADESH,,"BANGLADESH:  RANGPUR, THAKURGAON, ALMANAGAR",25.842,88.932,60,,,,,55.0,2.0,,1.0,,,,2.0,,,,,55.0,2.0,,1.0,,,,2.0
7701,,2007,11,7,7.0,10.0,21.9,29.0,5.1,,5.1,5.1,,,,,BANGLADESH,,"BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI",22.15,92.388,60,,,,,10.0,1.0,,1.0,,,,,,,,,10.0,1.0,,1.0,,,,
7749,,2008,1,12,22.0,44.0,47.3,34.0,5.0,,,5.0,,,,,BANGLADESH,,"INDIA-BANGLADESH:  RANGAMATI, BANGLADESH",22.761,92.333,60,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
9775,,2010,9,10,17.0,24.0,16.6,10.0,4.8,,,4.8,,,,5.0,BANGLADESH,,BANGLADESH:  NARAYANGANJ,23.407,90.648,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8123,,2008,5,26,15.0,1.0,33.6,13.0,5.6,5.6,5.2,5.3,,,,,COSTA RICA,,PANAMA-COSTA RICA,8.423,-82.968,100,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9936,Tsu,2012,9,5,14.0,42.0,7.8,35.0,7.6,7.6,7.7,6.8,,,,,COSTA RICA,,COSTA RICA:  NICOYA,10.085,-85.315,100,2.0,1.0,,,20.0,1.0,,1.0,,2.0,,,2.0,1.0,,,20.0,1.0,,1.0,,2.0,,
8383,,2009,6,13,17.0,17.0,38.2,15.0,5.4,5.4,5.1,5.8,,,,,KAZAKHSTAN,,KAZAKHSTAN:  TEKELI,44.724,78.864,40,1.0,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,2.0
5647,,2002,9,5,11.0,3.0,5.8,32.0,5.5,5.5,5.2,5.3,,,,,KYRGYZSTAN,,KYRGYZSTAN,39.77,72.007,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10254,,2017,1,11,22.0,6.0,58.0,7.0,5.5,5.5,,,,,,,MADAGASCAR,,MADAGASCAR: ANTSIRABE,-20.16,46.647,60,2.0,1.0,,,,1.0,,1.0,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,,1.0
7675,Tsu,2007,11,29,19.0,0.0,20.4,156.0,7.4,7.4,,6.9,,,,,MARTINIQUE,,MARTINIQUE,14.944,-61.274,90,1.0,1.0,,,102.0,3.0,,1.0,,,,,1.0,1.0,,,102.0,3.0,,1.0,,,,
10257,,2017,6,24,2.0,37.0,18.0,24.0,5.6,5.6,,,,,,,MOZAMBIQUE,,MOZAMBIQUE,-19.444,34.509,10,,,,,4.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,4.0,1.0,,1.0,2.0,1.0,2.0,1.0
5621,,2002,2,3,20.0,59.0,27.6,44.0,4.9,,,4.9,,,,,TAJIKISTAN,,TAJIKISTAN:  ROGHUN,38.773,69.924,40,,,,,,2.0,,1.0,,,,2.0,,,,,,2.0,,1.0,,,,2.0
7365,,2006,8,18,11.0,45.0,49.4,10.0,4.7,,,4.7,,,,,TAJIKISTAN,,TAJIKISTAN:  DUSHANBE (STALINABAD),38.246,69.22,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10187,,2016,7,1,14.0,59.0,15.0,10.0,5.0,5.0,,,,,,,TAJIKISTAN,,TAJIKISTAN:  RASHT,38.881,70.559,40,,,,,,,,1.0,31.0,1.0,,,,,,,,,,1.0,31.0,1.0,,
9829,,2011,7,19,19.0,35.0,43.4,20.0,6.1,6.1,6.2,6.1,,,,,UZBEKISTAN,,"UZBEKISTAN:  FARGONA, VIOLYATI",40.081,71.41,40,14.0,1.0,,,86.0,2.0,,1.0,,2.0,,,14.0,1.0,,,86.0,2.0,,1.0,,2.0,,
5670,,2002,12,25,19.0,13.0,42.7,91.0,5.5,5.5,,5.3,,,,,AFGHANISTAN,,AFGHANISTAN:  JALALABAD,35.704,69.868,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
6831,,2005,12,12,21.0,47.0,46.0,225.0,6.5,6.5,,6.0,,,,,AFGHANISTAN,,"AFGHANISTAN:  TILI, JALALABAD, BADAKHSHAN",36.357,71.093,40,5.0,1.0,,,1.0,1.0,,1.0,100.0,2.0,100.0,2.0,5.0,1.0,,,1.0,1.0,,1.0,100.0,2.0,,
8257,,2008,12,29,3.0,37.0,41.7,158.0,5.8,5.8,,5.9,,,,,AFGHANISTAN,,"AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA",36.401,71.075,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
8574,,2009,10,22,19.0,51.0,27.5,18.0,6.1,6.1,,6.1,,,,,AFGHANISTAN,,AFGHANISTAN:  HINDU KUSH,36.517,70.95,40,5.0,1.0,,,,,,1.0,,,,,5.0,1.0,,,,,,1.0,,,,
10169,,2015,12,25,19.0,14.0,19.0,206.0,6.3,6.3,,,,,,5.0,AFGHANISTAN,,AFGHANISTAN; PAKISTAN,36.494,71.126,40,4.0,1.0,,,97.0,2.0,,1.0,,1.0,,1.0,4.0,1.0,,,97.0,2.0,,1.0,,1.0,,1.0
10186,,2016,4,10,10.0,29.0,12.0,212.0,6.6,6.6,,,,,,5.0,AFGHANISTAN,,AFGHANISTAN:  KHYBER PAKHTUNKHWA,36.473,71.131,40,6.0,1.0,,,5.0,1.0,,1.0,,,20.0,1.0,6.0,1.0,,,5.0,1.0,,1.0,,,20.0,1.0
10333,,2018,5,9,10.0,41.0,45.0,112.0,6.2,6.2,,,,,,,AFGHANISTAN,,AFGHANISTAN: TAKHAR;  PAKISTAN,36.99,71.369,40,,,,,13.0,1.0,,1.0,,1.0,45.0,1.0,,,,,13.0,1.0,,1.0,,1.0,45.0,1.0
10377,,2018,11,28,14.0,44.0,25.0,22.0,4.9,4.9,,,,,,,AFGHANISTAN,,AFGHANISTAN:  HINDU KUSH:  BAGHLAN,35.817,68.682,40,,,,,9.0,1.0,,1.0,,,60.0,2.0,,,,,9.0,1.0,,1.0,,,60.0,2.0
9863,,2011,11,24,21.0,13.0,15.6,43.0,5.1,,,5.1,,,,,EL SALVADOR,,EL SALVADOR-GUATEMALA,13.297,-87.898,100,,,,,,,,1.0,,,80.0,2.0,,,,,,,,1.0,,,80.0,2.0
10193,Tsu,2014,10,14,3.0,51.0,46.0,40.0,7.3,7.3,,,,,,7.0,EL SALVADOR,,EL SALVADOR:  GULF OF FONSECA,12.526,-88.123,100,1.0,1.0,,,,,,1.0,5.0,1.0,41.0,1.0,1.0,1.0,,,,,,1.0,5.0,1.0,41.0,1.0
10241,,2017,4,10,23.0,53.0,58.0,10.0,4.8,,,4.8,,,,,EL SALVADOR,,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.753,-89.16,100,1.0,1.0,,,3.0,1.0,,1.0,,,,,1.0,1.0,,,3.0,1.0,,1.0,,,,
5719,Tsu,2003,8,21,12.0,12.0,49.7,28.0,7.2,7.2,7.5,6.6,7.1,,,,NEW ZEALAND,,"NEW ZEALAND:  DUNEDIN,INVERCARGILL,TE ANAU,FIORDLAND",-45.104,167.144,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5727,,2003,9,29,18.0,22.0,32.0,32.0,4.8,,,4.8,4.9,,,,NEW ZEALAND,,NEW ZEALAND:  CHRISTCHURCH,-43.34,173.04,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5815,Tsu,2004,11,22,20.0,26.0,23.9,10.0,7.1,7.1,7.1,6.4,,,,,NEW ZEALAND,,"NEW ZEALAND:  INVERCARGILL, SOUTHLAND, OTAGO",-46.676,164.721,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5838,,2005,1,20,18.0,56.0,30.7,39.0,5.3,5.3,,5.2,5.5,,,,NEW ZEALAND,,NEW ZEALAND:  NORTH ISLAND,-41.223,175.21,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7696,,2007,10,15,12.0,29.0,36.0,26.0,6.8,6.8,6.8,6.0,,,,,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND,-44.785,167.583,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7724,,2007,12,20,7.0,55.0,15.8,20.0,6.6,6.6,6.5,6.3,6.9,,,7.0,NEW ZEALAND,,NEW ZEALAND:  OFF COAST NORTH ISLAND,-39.011,178.291,170,1.0,1.0,,,,,,1.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,3.0,1.0,,
8173,,2008,8,25,11.0,25.0,19.3,32.0,5.5,5.5,5.1,5.4,5.9,,,,NEW ZEALAND,,NEW ZEALAND:  NORTH ISLAND,-39.715,176.851,170,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,
8357,Tsu,2009,7,15,9.0,22.0,29.0,12.0,7.8,7.8,7.7,6.5,7.3,,,,NEW ZEALAND,,NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9772,,2010,9,6,11.0,24.0,1.5,9.0,5.0,,,5.0,5.3,,,5.0,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-43.57,172.388,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9773,,2010,9,6,22.0,48.0,33.2,21.0,5.1,,,5.1,5.2,,,6.0,NEW ZEALAND,,NEW ZEALAND:  NORTH ISLAND:  PORANGAHAU,-40.433,176.818,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9774,,2010,9,7,19.0,49.0,57.4,6.0,5.0,,,5.0,4.7,,,7.0,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,-43.598,172.69,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9828,,2010,12,25,21.0,30.0,15.7,5.0,4.5,,,4.5,4.9,,,,NEW ZEALAND,,NEW ZEALAND:  CHRISTCHURCH,-43.55,172.647,170,,,,,,,,1.0,,,20.0,1.0,,,,,,,,1.0,,,20.0,1.0
9854,,2011,12,3,6.0,19.0,10.4,56.0,5.3,,,5.3,5.7,,,,NEW ZEALAND,,NEW ZEALAND:  COOK STRAIT,-41.364,174.315,170,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
9855,,2011,12,23,0.0,58.0,38.3,10.0,5.8,5.8,5.6,5.7,,,,,NEW ZEALAND,,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-43.49,172.8,170,,,,,60.0,2.0,,1.0,,,,1.0,,,,,60.0,2.0,,1.0,,,,1.0
10021,Tsu,2013,7,21,5.0,9.0,31.4,17.0,6.5,6.5,6.7,6.1,,,,,NEW ZEALAND,,NEW ZEALAND:  COOK STRAIT,-41.704,174.337,170,,,,,5.0,1.0,,1.0,,,35.0,1.0,,,,,5.0,1.0,,1.0,,,35.0,1.0
10067,,2014,1,20,2.0,52.0,35.0,28.0,6.1,6.1,,,,,,7.0,NEW ZEALAND,,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",-40.66,175.814,170,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5700,,2003,2,15,5.0,47.0,58.9,10.0,5.8,5.8,5.6,5.4,,,,6.0,PHILIPPINES,,PHILIPPINES: LUZON:  DIMASALANG,12.171,123.921,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5701,,2003,2,15,11.0,1.0,59.8,10.0,6.3,6.3,6.2,5.8,,,,6.0,PHILIPPINES,,"PHILIPPINES: MASBATE, DIMASALANG",12.168,124.079,170,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
5782,,2004,5,19,21.0,28.0,10.6,35.0,4.1,,4.1,4.8,,,,6.0,PHILIPPINES,,PHILIPPINES:  BOHOL ISLAND:  TUBIGON,9.926,124.038,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7462,,2007,2,16,7.0,15.0,54.0,79.0,4.9,,,4.9,,,,,PHILIPPINES,,PHILIPPINES:  MINDANAO,6.614,126.24,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8170,,2008,8,15,10.0,25.0,16.5,10.0,6.0,6.0,5.6,5.8,,,,,PHILIPPINES,,PHILIPPINES:  LUZON:  LEGASPI,12.897,124.319,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8533,,2009,9,18,11.0,53.0,48.0,10.0,5.7,5.7,5.2,5.4,,,,,PHILIPPINES,,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.513,124.715,170,,,,,91.0,2.0,,1.0,,,,,,,,,91.0,2.0,,1.0,,,76.0,2.0
9835,,2011,3,3,15.0,12.0,1.4,50.0,5.5,5.5,,5.4,,,,,PHILIPPINES,,PHILIPPINES:  MINDANAO,9.457,125.935,170,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
9851,,2011,11,7,9.0,43.0,15.9,46.0,5.0,5.0,,5.0,,,,,PHILIPPINES,,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,7.904,125.185,170,,,,,31.0,1.0,,1.0,,,23.0,1.0,,,,,31.0,1.0,,1.0,,,23.0,1.0
9905,,2012,3,5,23.0,6.0,30.8,37.0,5.6,5.6,2.1,5.2,,,,,PHILIPPINES,,PHILIPPINES:  MASBATE ISLAND,12.354,123.7,170,,,,,10.0,1.0,,1.0,1.0,1.0,,2.0,,,,,10.0,1.0,,1.0,1.0,1.0,,2.0
9877,,2012,3,16,7.0,58.0,2.5,18.0,5.8,5.8,5.3,5.8,,,,,PHILIPPINES,,PHILIPPINES:  SURIGAO,10.037,125.633,170,,,,,55.0,2.0,,1.0,4.0,1.0,,1.0,,,,,55.0,2.0,,1.0,4.0,1.0,,1.0
9935,Tsu,2012,8,31,12.0,47.0,33.3,28.0,7.6,7.6,7.6,7.2,,,,,PHILIPPINES,,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",10.811,126.638,170,1.0,1.0,,,1.0,1.0,0.3,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,0.3,1.0,,1.0,,
10003,,2013,6,1,14.0,10.0,6.7,10.0,5.7,5.7,5.6,5.7,,,,,PHILIPPINES,,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",7.275,124.898,170,,,,,33.0,1.0,,1.0,,,164.0,3.0,,,,,33.0,1.0,,1.0,,,164.0,3.0
10117,,2014,9,20,4.0,26.0,52.0,26.0,5.2,,,5.2,,,,5.0,PHILIPPINES,,PHILIPPINES:  BARANGAY LUAYON,6.864,125.233,170,,,,,1.0,1.0,,1.0,15.0,1.0,67.0,2.0,,,,,1.0,1.0,,1.0,15.0,1.0,67.0,2.0
10316,,2017,3,5,0.0,8.0,18.0,11.0,5.7,5.7,,,,,,,PHILIPPINES,,PHILIPPINES: SURIGAO DEL NORTE,9.831,125.496,170,1.0,1.0,,,45.0,1.0,,1.0,13.0,1.0,,,1.0,1.0,,,45.0,1.0,,1.0,13.0,1.0,,
10245,Tsu,2017,4,28,20.0,23.0,17.0,26.0,6.9,6.9,,,,,,,PHILIPPINES,,PHILIPPINES: SARANGANI,5.516,125.093,170,,,,,,,,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,,1.0
7421,,2006,12,8,16.0,48.0,39.1,5.0,3.9,,,,3.9,,,,SWITZERLAND,,SWITZERLAND:  BASEL,47.58,7.6,120,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5785,,2004,6,9,11.0,41.0,16.5,10.0,4.6,,,,4.6,,,,SAUDI ARABIA,,SAUDI ARABIA: WESTERN,27.836,36.905,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8379,,2009,5,17,19.0,50.0,6.2,10.0,4.6,,,4.6,,,,,SAUDI ARABIA,,SAUDI ARABIA: WESTERN,25.212,37.597,140,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,
5555,,2000,2,7,19.0,34.0,57.0,5.0,4.5,,,4.5,,,,,SOUTH AFRICA,,SOUTH AFRICA; SWAZILAND:  MBABANE-MANZINI,-26.288,30.888,10,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
5585,,2000,12,6,17.0,11.0,6.4,30.0,7.0,7.0,7.5,6.7,,,,,TURKMENISTAN,,TURKMENISTAN:  NEBITDAG-TURKMENBASHI,39.566,54.799,40,11.0,1.0,,,,2.0,,1.0,,,,,11.0,1.0,,,,2.0,,1.0,,,,
10378,Tsu,2018,12,5,4.0,18.0,8.0,10.0,7.5,7.5,,,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.969,169.446,170,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0
5635,,2002,4,26,16.0,6.0,7.0,86.0,7.1,7.1,,6.5,,,,7.0,USA TERRITORY,GU,GUAM,13.088,144.619,170,,,,,5.0,1.0,,1.0,,,,,,,,,5.0,1.0,,1.0,,,,
5643,,2002,8,14,13.0,57.0,52.1,30.0,6.5,6.5,6.4,6.1,,,,,USA TERRITORY,MP,NORTHERN MARIANA ISLANDS:  SAIPAN,14.101,146.199,170,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
9514,,2010,5,16,5.0,16.0,10.0,113.0,5.8,5.8,,5.4,,,,,USA TERRITORY,PR,"PUERTO RICO:  LARES, VEGA BAJA",18.4,-67.07,90,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
10068,,2014,1,13,4.0,1.0,24.0,20.0,6.4,6.4,,,,,,5.0,USA TERRITORY,,PUERTO RICO,19.043,-66.81,90,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8208,,2008,11,22,22.0,27.0,55.1,,4.1,,,,4.1,,,,CZECH REPUBLIC,,CZECH REPUBLIC:  KARVINA,49.914,18.455,110,2.0,1.0,,,3.0,1.0,,1.0,,,,,2.0,1.0,,,3.0,1.0,,1.0,,,,
5722,,2003,9,21,18.0,16.0,13.4,10.0,6.6,6.6,6.9,6.1,,,,,MYANMAR (BURMA),,MYANMAR (BURMA):  TAUNGDWINGYI; THAILAND:  BANGKOK,19.917,95.672,60,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
8513,,2009,8,30,19.0,27.0,48.8,82.0,5.2,,,5.2,,,,,MYANMAR (BURMA),,MYANMAR (BURMA);  INDIA:  SIBSAGAR,25.28,95.101,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9831,,2011,2,4,13.0,53.0,46.2,85.0,6.3,6.3,,6.4,,,,,MYANMAR (BURMA),,MYANMAR (BURMA):  MONYWA,24.618,94.68,60,1.0,1.0,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,2.0,,
10239,,2017,3,13,14.0,19.0,6.0,10.0,5.1,,,5.1,,,,,MYANMAR (BURMA),,MYANMAR (BURMA):  THARRAWADDY,17.415,95.999,60,2.0,1.0,,,36.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,,,36.0,1.0,,1.0,,1.0,,1.0
8673,Tsu,2010,1,3,22.0,36.0,27.9,25.0,7.1,7.1,7.1,6.4,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-8.799,157.346,170,,,,,,,,1.0,16.0,1.0,60.0,2.0,,,,,,,,1.0,16.0,1.0,60.0,2.0
9926,,2012,7,25,11.0,20.0,27.0,20.0,6.4,6.4,6.5,6.4,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS: GUADALCANAL,-9.694,159.727,170,,,,,,,,1.0,26.0,1.0,,,,,,,,,,1.0,26.0,1.0,,
